Company Name,Acct #,Dialed,L14 Dials,LTO,TZ,City,State,PWC,MOR,Days,Last Note,Campaign,Facebook,"Name (Last, First)",YELP,Google Advertiser,Association,Websites,Craigslist,Thumbtack,YellowPages,Better Business Bureau,Nextdoor,Houzz,High Needs,Pro Name,Pro Count,Con Name,Con Count,Bad Name,Bad Count,Local Count,Score,Score2,Combo
Garage Door Repair Pine Castle,126307859,N,0, - ,EST,"5867 Randolph Ave, Pine Castle, FL, 32809",FL,Garage Doors,T,0,5/17/2022,,N,http://standardgaragedoorrepair.com/garage-door-repair-pine-castle.php,N,N,N,N,N,N,N,N,N,N,N,3,2,1,0,0,0,0,7,13,20
Garage Door Repair Roxbury,126307258,N,0, - ,,,,Garage Doors,T,0,5/17/2022,,N,https://topteamgaragedoorrepair.com/garage-door-repair-roxbury.php,N,N,N,N,N,N,N,N,N,N,N,3,2,1,0,0,0,0,7,13,20
Garage Door Repair St Louis,126307654,N,0, - ,CST,"110 N 17th St, Saint Louis, MO, 63103",MO,Garage Doors,T,0,5/17/2022,,N,http://prolinegaragedoorrepair.com/garage-door-repair-st-louis.php,N,N,N,N,N,N,N,N,N,N,N,3,2,1,0,0,0,0,7,13,20
Garage Door Repair The Hill,126307659,N,0, - ,CST,"5226 Shaw Ave, Saint Louis, MO, 63110",MO,Garage Doors,T,0,5/17/2022,,N,http://prolinegaragedoorrepair.com/garage-door-repair-the-hill.php,N,N,N,N,N,N,N,N,N,N,N,3,2,1,0,0,0,0,7,13,20
Garage Door Service,126308111,N,0, - ,CST,"5000 W National Ave Ste 269B, Milwaukee, WI, 53295",WI,Garage Doors,T,0,5/17/2022,,N,https://milwaukee.garage-door-24-hours.com/garage-door-contact-us.html,N,N,N,N,N,N,N,N,N,N,N,3,0,0,1,0,0,0,9,7,16
Garage Door Services Specialists Company,126275549,N,0, - ,CST,"Chicago, IL, 60608",IL,Garage Doors,T,0,5/16/2022,,N,https://garage-door-services-specialists-co.business.site/?utm_source=gmb&utm_medium=referral,N,N,N,N,N,N,N,N,N,N,N,3,1,0,0,0,0,0,9,12,21
General Electric Certified Appliance Repair,126307582,N,0, - ,EST,"4329 Belair Rd, Baltimore, MD, 21206",MD,Appliances,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Glassport Water Heaters Plumbing,126307907,N,0, - ,EST,"700 Monongahela Ave, Glassport, PA, 15045",PA,Doors & Windows,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Got Poop AZ Pet Waste Removal Service,126308861,N,0, - ,MST,"25 E Water Tank Rd, Gilbert, AZ, 85296",AZ,Waste Material Removal,T,0,5/17/2022,,N,http://gotpoopaz.com/,N,N,N,N,N,N,N,N,N,N,N,3,0,2,0,0,0,0,5,5,10
Griffith Furniture Refinishing Restoration,126275671,N,0, - ,CST,"2519 Bammel Timbers Ln, Houston, TX, 77068",TX,Cabinets & Countertops,T,0,5/16/2022,,N,https://m.griffithrestoration.com/,N,N,N,N,N,N,N,N,N,N,N,3,1,1,0,0,0,0,7,10,17
Gutter Cleaning Repair Plus,126307307,N,0, - ,EST,"22801 Colgate St, Farmington Hills, MI, 48336",MI,Roofing & Gutters,T,0,5/17/2022,,N,http://www.guttercleaningandmaintenance.com/,N,N,N,N,N,N,N,N,N,N,N,3,3,0,0,0,0,0,9,18,27
Hamtramck Garage Door Repair,126307304,N,0, - ,EST,"Jos Campau St, Hamtramck, MI, 48212",MI,Garage Doors,T,0,5/17/2022,,N,http://www.hamtramckgaragedoorrepair.com/,N,N,N,N,N,N,N,N,N,N,N,3,1,1,0,0,0,0,7,10,17
Hardwood Flooring Installation,126308461,N,0, - ,EST,"1381 E Ridge Rd, Rochester, NY, 14621",NY,Audio/Visual,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Heather Millward Interior Design,126307517,N,0, - ,EST,"316 15th St, Brooklyn, NY",NY,"Architects, Designers & Engineers",T,0,5/17/2022,,N,http://www.ehmstudio.com/,N,N,N,N,N,N,N,N,N,N,N,3,0,0,1,0,0,0,9,7,16
Houston North Heating Air Conditioning HVAC,126275683,N,0, - ,CST,"402 E Tidwell Rd, Houston, TX, 77022",TX,HVAC,T,0,5/16/2022,,N,http://www.houstonnorth.com/,N,N,N,N,N,N,N,N,N,N,N,3,0,0,0,0,0,0,9,9,18
Installation Repair Traditional Water Heaters,126307277,N,0, - ,,,,Audio/Visual,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Insulation Attic Contractors,126307435,N,0, - ,EST,"411 Camino del Rio S, San Diego, CA, 92108",VA,Insulation,T,0,5/17/2022,,N,https://insulationattic-contractors-san-diego.business.site/,N,N,N,N,N,N,N,N,N,N,N,3,3,0,0,0,0,0,9,18,27
Interior House Painting Services,126308041,N,0, - ,EST,"5825 Thunder Rd, Concord, NC, 28027",NC,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Interior Painting Services,126308040,N,0, - ,EST,"7670 Bruton Smith Blvd, Concord, NC, 28027",NC,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
J W Upholstery Cleaning Services INC,126307550,N,0, - ,EST,"114-09 Colfax St, Jamaica, NY, 11411",NY,Furniture Repair & Refinish,T,0,5/17/2022,,N,https://jw-upholstery-cleaning-services-inc.business.site/,N,N,N,N,N,N,N,N,N,N,N,3,3,1,1,0,0,0,7,14,21
Knox Septic Sewer Service,126307995,N,0, - ,EST,"1648 W Ohio St, Indianapolis, IN, 46222",IN,Plumbing,T,0,5/17/2022,,N,http://www.knoxseptic.net/,N,N,N,N,N,N,N,N,N,N,N,3,1,0,0,0,0,0,9,12,21
Koda Same Day Garage Door Repair,126308223,N,0, - ,EST,"Richmond, VA, 23220",VA,Garage Doors,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,1,,0,,,7,,
Local Chimney Cleaning Service Concord 85286,126308542,N,0, - ,PST,"Concord, CA, 94519",NV,Fireplace and Wood Stove,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Local Chimney Cleaning Service Concord 94519,126308541,N,0, - ,,,,Fireplace and Wood Stove,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Local Chimney Cleaning Service Signal Hill 90755,126308940,N,0, - ,PST,"Signal Hill, CA, 90755",CA,Fireplace and Wood Stove,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Longmeadow Garage Door Repair,126308608,N,0, - ,,,,Garage Doors,T,0,5/17/2022,,N,http://topguysgaragedoorrepair.com/garage-door-repair-longmeadow.php,N,N,N,N,N,N,N,N,N,N,N,3,2,1,0,0,0,0,7,13,20
Los Angeles Valencia First Rate Carpet Cleaning Service,126275405,N,0, - ,EST,"9564 N Orange Grove Ave W Sunset Blvd Ste B-200, L",GA,Cleaning Services,T,0,5/16/2022,,N,https://www.greencarpetscleaning.com/carpet-cleaning-near-me-los-angeles/,N,N,N,N,N,N,N,N,N,N,N,3,4,0,0,0,0,0,9,21,30
Ludlow Garage Door Repair,126308606,N,0, - ,,,,Garage Doors,T,0,5/17/2022,,N,http://topguysgaragedoorrepair.com/garage-door-repair-ludlow.php,N,N,N,N,N,N,N,N,N,N,N,3,2,1,0,0,0,0,7,13,20
LV Garage Door Repair Broken Las Vegas 89129,126307617,N,0, - ,PST,"Las Vegas, NV, 89129",CA,Garage Doors,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,1,,0,,,7,,
Marion Carpet Tile Installation,126308206,N,0, - ,CST,"730 US Highway 64, Marion, AR, 72364",AR,Audio/Visual,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Merriman Garage Door Repair Houston TX LLC,126275672,N,0, - ,CST,"929 Main St, Houston, TX, 77002",TX,Garage Doors,T,0,5/16/2022,,N,https://merriman-garage-door-repair-houston-tx-llc.business.site/?utm_source=gmb&utm_medium=referral,N,N,N,N,N,N,N,N,N,N,N,3,1,1,0,0,0,0,7,10,17
Minneapolis Garage Door Repair Local Minneapolis,126307454,N,0, - ,CST,"Minneapolis, MN, 55404",MN,Garage Doors,T,0,5/17/2022,,N,https://www.minneapolisgaragedoorrepair247.com/,N,N,N,N,N,N,N,N,N,N,N,3,1,1,0,0,0,0,7,10,17
Mold Removal Doctor Damage Restoration,126275693,N,0, - ,CST,"6200 Savoy Dr # 450, Houston, TX, 77036",TX,Testing & Abatement Services,T,0,5/16/2022,,N,http://moldremovaldoctor.com/,N,N,N,N,N,N,N,N,N,N,N,3,1,1,1,0,0,0,7,8,15
Mold Removal From Drywall,126308075,N,0, - ,EST,"1608 Laskin Rd, Virginia Beach, VA, 23451",VA,Plaster & Drywall,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Mold Removal From Insulation,126308072,N,0, - ,EST,"1772 General Booth Blvd, Virginia Beach, VA, 23454",VA,Insulation,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Mold Removal From Wallpaper,126275578,N,0, - ,CST,"896 N York St, Elmhurst, IL, 60126",IL,Painting,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Mount Tabor Lawn Mower Small Engine Cycle ATV Repair,126307162,N,0, - ,EST,"4179 Mount Tabor Church Rd, Dallas, GA, 30157",GA,Audio/Visual,T,0,5/17/2022,,N,http://mt-tabor-lawn-mower.jany.io/,N,N,N,N,N,N,N,N,N,N,N,3,1,3,0,0,0,0,3,6,9
N NN Carpet Cleaning Services LLC,126307522,N,0, - ,CST,"4905 Church Ave, Brooklyn, NY, 11203",TX,Cleaning Services,T,0,5/17/2022,,N,https://nnn-carpet-cleaning-services-llc.business.site/,N,N,N,N,N,N,N,N,N,N,N,3,3,0,0,0,0,0,9,18,27
Nieves Pool Cleaning Service,126307810,N,0, - ,,,,Pools,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Omaha Garage Door Service Experts,126308382,N,0, - ,CST,"6093 Irvington Rd, Omaha, NE, 68134",NE,Garage Doors,T,0,5/17/2022,,N,https://omaha-garage-door-service-experts.business.site/?utm_source=gmb&utm_medium=referral,N,N,N,N,N,N,N,N,N,N,N,3,1,0,0,0,0,0,9,12,21
One Call Houston Heating Air Conditioning HVAC,126275682,N,0, - ,CST,"520 Sampson St, Houston, TX, 77003",TX,HVAC,T,0,5/16/2022,,N,http://onecallhouston.com/,N,N,N,N,N,N,N,N,N,N,N,3,0,0,0,0,0,0,9,9,18
One Source Plumbing And Rooter Plumbing,126307355,N,0, - ,PST,"18 Banneker Way, San Francisco, CA, 94102",CA,Plumbing,T,0,5/17/2022,,N,http://onesourceplumbingsf.com/,N,N,N,N,N,N,N,N,N,N,N,3,1,0,0,0,0,0,9,12,21
Painting Interior Painting,126308069,N,0, - ,EST,"4725 Virginia Beach Blvd, Virginia Beach, VA, 2346",VA,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Paintings Interior Painting,126308639,N,0, - ,EST,"1136 Washington St, Columbia, SC, 29201",SC,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Payless Garage Door Repair Omaha,126308381,N,0, - ,CST,"10914 Mill Valley Rd, Omaha, NE, 68154",NE,Garage Doors,T,0,5/17/2022,,N,https://payless-garage-door-repair-omaha.business.site/?utm_source=gmb&utm_medium=referral,N,N,N,N,N,N,N,N,N,N,N,3,1,1,0,0,0,0,7,10,17
Pest Animal Removal Marietta,126307150,N,0, - ,EST,"Marietta, GA, 30067",GA,Pest Control,T,0,5/17/2022,,N,http://mariettawildlife.com/,N,N,N,N,N,N,N,N,N,N,N,3,0,0,1,0,0,0,9,7,16
Pittsburgh Water Heaters Plumbers Plumbing,126307905,N,0, - ,EST,"2115 Noble St, Pittsburgh, PA, 15218",PA,Plumbing,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Plumbing Water Heater Repair,126308922,N,0, - ,CST,"4013 N Ridge Rd, Wichita, KS, 67205",KS,Plumbing,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Pool Heat Pump Repair,126307927,N,0, - ,,,,HVAC,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Pool Heat Pump Repair Near Me,126307926,N,0, - ,,,,HVAC,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Pool Maintenance Services,126307903,N,0, - ,EST,"6005 Babcock Blvd, Pittsburgh, PA, 15237",PA,Pools,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
R S Landscaping and Maintenance Services,126307799,N,0, - ,,,,Landscaping & Sprinklers,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Redline Plumbing Rooter Service,126308745,N,0, - ,PST,"26802 Via Linares, Mission Viejo, CA, 92691",CA,Plumbing,T,0,5/17/2022,,N,http://www.plumbersnearyou.com/p/superpages/redline-plumbing-rooter-svc-mission-viejo-california.htm,N,N,N,N,N,N,N,N,N,N,N,3,3,0,0,0,0,0,9,18,27
Richards Rooter And Plumbing Plumbing,126275520,N,0, - ,PST,"1725 N Alexandria Ave, Los Angeles, CA, 90027",CA,Plumbing,T,0,5/16/2022,,N,http://24hourplumberslosangeles.com/,N,N,N,N,N,N,N,N,N,N,N,3,1,0,0,0,0,0,9,12,21
Royal Designs Granite Countertops,126307281,N,0, - ,MST,"1900 N 25th Dr, Phoenix, AZ, 85009",AZ,Cabinets & Countertops,T,0,5/17/2022,,N,http://kitchencountertopsphoenix.com/contact-us,N,N,N,N,N,N,N,N,N,N,N,3,2,1,0,0,0,0,7,13,20
SAME DAY CARPET CLEANING SERVICE Nashville 37201,126308190,N,0, - ,PST,"Nashville, TN, 37201",CA,Cleaning Services,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Same Day Garage Door Repair Omaha,126308385,N,0, - ,CST,"Omaha, NE, 68106",NE,Garage Doors,T,0,5/17/2022,,N,https://same-day-garage-door-repair-omaha.business.site/?utm_source=gmb&utm_medium=referral,N,N,N,N,N,N,N,N,N,N,N,3,1,1,0,0,0,0,7,10,17
Sarasota Garage Door Repair,126308423,N,0, - ,EST,"1760 5th St, Sarasota, FL, 34236",FL,Garage Doors,T,0,5/17/2022,,N,http://dolphingaragedoorrepair.com/garage-door-repair-sarasota.php,N,N,N,N,N,N,N,N,N,N,N,3,2,1,0,0,0,0,7,13,20
Sewer Cleaning Services,126308470,N,0, - ,EST,"3300 Dewey Ave, Rochester, NY, 14616",NY,Plumbing,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Sewer Cleaning Services Near Me,126308840,N,0, - ,,,,Plumbing,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Sky Garage Door Installation Pleasant Hill,126308526,N,0, - ,PST,"2140 Contra Costa Blvd, Pleasant Hill, CA, 94523",CA,Audio/Visual,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
South Appliance Repair and Installation,126308026,N,0, - ,EST,"1100 Euclid Ave, Charlotte, NC, 28203",FL,Appliances,T,0,5/17/2022,,N,https://south-appliance-repair-installation.ueniweb.com/,N,N,N,N,N,N,N,N,N,N,N,3,2,0,0,0,0,0,9,15,24
Specialty One Deck Basement Waterproofing,126275353,N,0, - ,PST,"26911 Ruether Ave, Santa Clarita, CA, 91351",CA,Decks,T,0,5/16/2022,,N,http://www.ewaterproof.com/,N,N,N,N,N,N,N,N,N,N,N,3,0,0,0,0,0,0,9,9,18
Springfield Garage Door Repair,126308604,N,0, - ,,,,Garage Doors,T,0,5/17/2022,,N,http://topguysgaragedoorrepair.com/garage-door-repair-springfield.php,N,N,N,N,N,N,N,N,N,N,N,3,2,1,0,0,0,0,7,13,20
Stone Engineering Architecture DPC,126307928,N,0, - ,EST,"320 E 39th St Fl .2, New York, NY, 10016",NY,"Architects, Designers & Engineers",T,0,5/17/2022,,N,https://www.stonedpc.com/contact-us,N,N,N,N,N,N,N,N,N,N,N,3,0,1,0,0,0,0,7,7,14
SunFreedom Solar Solar Installation,126275524,N,0, - ,PST,"14500 Roscoe Blvd, Ste 400, Panorama City, CA, 914",CA,Audio/Visual,T,0,5/16/2022,,N,http://www.sunfreedom-solar.com/,N,N,N,N,N,N,N,N,N,N,N,3,1,0,0,0,0,0,9,12,21
The Two Guy s Garage Door Repair,126307340,N,0, - ,PST,"3615 20th St, San Francisco, CA, 94110",CA,Garage Doors,T,0,5/17/2022,,N,http://garagedoorsanfranciscocal.com/,N,N,N,N,N,N,N,N,N,N,N,3,1,1,0,0,0,0,7,10,17
Tile Marble Installation,126307245,N,0, - ,EST,"2660 Woodley Rd NW, Washington, DC, 20008",DC,Audio/Visual,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
USA Carpet Non Stain Cleaning Service LA,126275404,N,0, - ,PST,"2000 N Fairfax Ave W Sunset Blvd Ste B-200, Los An",CA,Carpeting,T,0,5/16/2022,,N,https://www.greencarpetscleaning.com/carpet-cleaning-services-los-angeles/,N,N,N,N,N,N,N,N,N,N,N,3,5,0,0,0,0,0,9,24,33
Vent tastic Dryer Vent Cleaning,126307766,N,0, - ,PST,"Orangevale, CA, 95662",CA,Cleaning Services,T,0,5/17/2022,,N,http://www.vent-tastic.com/,N,N,N,N,N,N,N,N,N,N,N,3,0,0,0,0,0,0,9,9,18
Virginia Beach Appliances Repair Servicenter,126308059,N,0, - ,EST,"4372 Holland Rd, Virginia Beach, VA, 23452",VA,Appliances,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,1,,0,,,7,,
VN Drapery Cleaning Service,126275419,N,0, - ,PST,"332 Cantlay St, Van Nuys, CA, 91405",CA,"Draperies, Blinds and Shades",T,0,5/16/2022,,N,https://www.greencarpetscleaning.com/drapery-cleaning-van-nuys/,N,N,N,N,N,N,N,N,N,N,N,3,4,0,0,0,0,0,9,21,30
Wallpaper Mold Removal Company,126275577,N,0, - ,CST,"6856 Ogden Ave, Berwyn, IL, 60402",IL,Painting,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Washer Repair Appliance Service,126308287,N,0, - ,,,,Appliances,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
Water Heater Repair Installation,126308843,N,0, - ,,,,Audio/Visual,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,3,,0,,0,,,9,,
West Hollywood Plumbing Plumbing Plumbing,126275506,N,0, - ,PST,"8439 W Sunset Blvd, West Hollywood, CA, 90069",CA,Plumbing,T,0,5/16/2022,,N,http://west-hollywood-plumbing.com/,N,N,N,N,N,N,N,N,N,N,N,3,1,0,0,0,0,0,9,12,21
Window Masters Shades Shutters,126308440,N,0, - ,EST,"5020 Clark Rd Ste 245, Sarasota, FL, 34233",FL,Doors & Windows,T,0,5/17/2022,,N,http://windowmastersfl.com/,N,N,N,N,N,N,N,N,N,N,N,3,1,0,0,0,0,0,9,12,21
Air Max HVAC Inc Heating Air Conditioning HVAC,126275489,N,0, - ,PST,"9465 Wilshire Blvd #300, Beverly Hills, CA, 90212",CA,HVAC,T,0,5/16/2022,,N,http://www.airmaxexperts.com/,N,N,N,N,N,N,N,N,N,N,N,4,0,0,0,0,0,0,12,12,24
Appliance Repair Amana Repair Service,126308790,N,0, - ,,,,Appliances,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
Appliance Repair Thermador Repair Service,126308286,N,0, - ,,,,Appliances,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
Armando Carpet Air Duct Cleaning,126307510,N,0, - ,EST,"1716 Church Ave, Brooklyn, NY, 11226",NY,Carpeting,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
Biohazard Remediation Environmental Cleaning Services,126308846,N,0, - ,MST,"3317 S Higley Rd Ste 114-135, Gilbert, AZ, 85297",AZ,Recovery Service,T,0,5/17/2022,,N,https://www.brecsgilbert.com/contact-us,N,N,N,N,N,N,N,N,N,N,N,4,0,1,0,0,0,0,10,10,20
Brycen Carpet Air Duct Cleaning,126307511,N,0, - ,EST,"694 Flatbush Ave, Brooklyn, NY, 11225",NY,Carpeting,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
California Doors and Windows Windows Installation,126308683,N,0, - ,PST,"25604 Alicia Pkwy, Laguna Hills, CA, 92653",CA,Audio/Visual,T,0,5/17/2022,,N,http://www.calidoorsandwindows.com/,N,N,N,N,N,N,N,N,N,N,N,4,2,0,0,0,0,0,12,18,30
Chicago Garage Door Repair Installation,126275547,N,0, - ,CST,"Chicago, IL, 60647",IL,Audio/Visual,T,0,5/16/2022,,N,http://www.chicagogaragedoorrepair.biz/,N,N,N,N,N,N,N,N,N,N,N,4,1,1,0,0,0,0,10,13,23
Ecoview Windows Doors Windows Installation,126275659,N,0, - ,CST,"10200 Hempstead Rd, Houston, TX, 77092",TX,Audio/Visual,T,0,5/16/2022,,N,http://www.ecoviewwindows.com/,N,N,N,N,N,N,N,N,N,N,N,4,1,0,0,0,0,0,12,15,27
Enertia Hvac R Heating Air Conditioning HVAC,126275637,N,0, - ,CST,"Dallas, TX, 75240",TX,HVAC,T,0,5/16/2022,,N,https://www.enertiahvac.com/,N,N,N,N,N,N,N,N,N,N,N,4,1,0,0,0,0,0,12,15,27
Expert Garage Door Spring Repair Service,126275537,N,0, - ,PST,"Beverly Hills, CA, 90210",CA,Garage Doors,T,0,5/16/2022,,N,http://expert-garagedoorrepairs.com/,N,N,N,N,N,N,N,N,N,N,N,4,1,0,0,0,0,0,12,15,27
Flooring Installation Tile vinyl Hardwood Beverly Hills,126275371,N,0, - ,PST,"414 N Camden Dr # 931, Beverly Hills, CA, 90210",CA,Audio/Visual,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
Garage Door Installation Repair Dallas,126275627,N,0, - ,CST,"Dallas, TX, 75207",TX,Audio/Visual,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
H E Upholstery Carpet Cleaning Services INC,126307549,N,0, - ,EST,"154-03 Union Tpke, Queens, NY, 11367",NY,Cleaning Services,T,0,5/17/2022,,N,https://he-upholstery-carpet-cleaning.business.site/,N,N,N,N,N,N,N,N,N,N,N,4,3,1,1,0,0,0,10,17,27
Hi Tech Sacramento Carpet Cleaning Carpet Cleaning,126307763,N,0, - ,PST,"3510 La Grande Blvd, Sacramento, CA, 95823",CA,Cleaning Services,T,0,5/17/2022,,N,http://www.hi-techcleaning.net/,N,N,N,N,N,N,N,N,N,N,N,4,1,1,0,0,0,0,10,13,23
HVAC Heating Installation Services,126308898,N,0, - ,EST,"Brooklyn, NY, 11214",NY,Audio/Visual,T,0,5/17/2022,,N,https://www.hvacinstallationpro.com/,N,N,N,N,N,N,N,N,N,N,N,4,2,0,0,0,0,0,12,18,30
Indianapolis Mold Remediation and COVID 19 Cleanup Service,126307991,N,0, - ,EST,"Indianapolis, IN, 46208",IN,Testing & Abatement Services,T,0,5/17/2022,,N,https://indianapolismoldremediation.com/,N,N,N,N,N,N,N,N,N,N,N,4,1,1,1,0,0,0,10,11,21
Interior Exterior Painting Services,126308036,N,0, - ,EST,"3240 Wilkinson Blvd, Charlotte, NC, 28208",NC,Carpenters,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
Julio Carpet Air Duct Cleaning The Bronx,126308079,N,0, - ,EST,"3126 Villa Ave, Bronx, NY, 10468",NY,Carpeting,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
L A Exteriors Windows and Siding Contractor,126275701,N,0, - ,CST,"7727 Avenue C, Houston, TX, 77012",TX,Doors & Windows,T,0,5/16/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
LA Next Door Upholstery Cleaning Service,126275418,N,0, - ,PST,"8565 N Orange Grove Ave W Sunset Blvd Ste B-200, L",CA,Furniture Repair & Refinish,T,0,5/16/2022,,N,https://www.greencarpetscleaning.com/upholstery-cleaner-los-angeles/,N,N,N,N,N,N,N,N,N,N,N,4,4,1,1,0,0,0,10,20,30
LOCAL Air Duct and Vent Cleaning Nashville 37208,126308160,N,0, - ,PST,"Nashville, TN, 37208",CA,HVAC,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
Local Handyman Services Near Me Home Remodel Repair,126307837,N,0, - ,PST,"San Jose, CA, 95111",CA,Handyman,T,0,5/17/2022,,N,http://www.localhandymanservicesnearme.com/,N,N,N,N,N,N,N,N,N,N,N,4,2,0,0,0,0,0,12,18,30
lowes Garage Door Repair Opener Installation,126308222,N,0, - ,EST,"Richmond, VA, 23225",VA,Audio/Visual,T,0,5/17/2022,,N,https://www.lowes.com/l/garage-door-garage-door-opener-installation.html,N,N,N,N,N,N,N,N,N,N,N,4,1,2,1,0,0,0,8,9,17
M G I Air D uct Cleaning D ryer V ent Cleaning Service C himney S weep,126307939,N,0, - ,CST,"5931 Bold Ruler Way, Austin, TX, 78746",TX,HVAC,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
Maple Garage Door Repair Service Sacramento,126307773,N,0, - ,PST,"4001 J St, Sacramento, CA, 95819",CA,Garage Doors,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,2,,0,,,8,,
Mercer Island Carpet and Air Duct Cleaning,126307371,N,0, - ,PST,"Mercer Island, WA, 98040",WA,Carpeting,T,0,5/17/2022,,N,http://crystalcarpetcleaning.com/,N,N,N,N,N,N,N,N,N,N,N,4,2,0,0,0,0,0,12,18,30
Mold Removal From Ceiling Tiles,126308076,N,0, - ,EST,"1548 Laskin Rd, Virginia Beach, VA, 23451",VA,Acoustic Ceiling,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,0,,0,,,12,,
New Door Garage Door Repair Las Vegas 89129,126307616,N,0, - ,PST,"Las Vegas, NV, 89129",CA,Garage Doors,T,0,5/17/2022,,N,,N,N,N,N,N,N,N,N,N,N,N,4,,1,,0,,,10,,
Pella Windows Doors of Richmond Windows Installation,126308242,N,0, - ,CST,"9830 Mayland Dr Ste A, Henrico, VA, 23233",TX,Audio/Visual,T,0,5/17/2022,,N,https://www.pellabranch.com/virginia/showrooms/richmond/,N,N,N,N,N,N,N,N,N,N,N,4,0,0,2,0,0,0,12,8,20
