Acct #,(Required),"Name (Last, First)",Dialed,L14 Dials,TZ,City,State,PWC,MOR,Days,Last Note
86870715,DS House Cleaning Services,,N,0,CST,Denton,TX,Cleaning Services,T,0,01/31/2022
86876228,Maid Perfect LLC,"., Drew",N,0,PST,Olympia,WA,Cleaning Services,T,0,01/31/2022
86883033,Jacobs Pressure Washing -,"Sexton, Jacob",N,0,CST,Searcy,AR,Painting,T,0,01/31/2022
86886416,Arts Professional Painting and Handyman Services,"Cobo, Arturo",N,0,PST,Baldwin Park,CA,Handyman,O,0,01/31/2022
86886620,HOUSEKEEPING CLEANING SERVICE BY COUPLE,"zuzek, barbara",N,0,EST,New York,NY,Cleaning Services,T,0,01/31/2022
86894687,Diamond House Cleaning Services,"Hargraves, Robert",N,0,EST,Clermont,FL,Cleaning Services,T,0,01/31/2022
85571064,Extreme Clean Powerwash,John,N,0,,,,Cleaning Services,T,0,01/31/2022
84635273,My Green Clean Team,,N,0,,,,Maid Service,T,0,01/31/2022
84635129,ALL BRITE CLEANING,,N,0,,,,Maid Service,T,0,01/31/2022
86930807,Precision Power Washing,"Robert Ferguson, Bob",N,0,MST,Tempe,AZ,Cleaning Services,O,0,01/31/2022
86936870,1-RPM Cleaning Services,"Smith, Charles",N,0,EST,Upper Marlboro,MD,Cleaning Services,T,0,01/31/2022
86983239,Victoria's Everything Cleaning Services,"Wessel, Victoria",N,0,EST,Greenville,GA,Maid Service,T,0,01/31/2022
86994492,Handy Hany,,N,0,PST,Northridge,CA,Handyman,T,0,01/31/2022
86995868,Hawkins Cleaning Co,"Hawkins, Lawrence",N,0,EST,Hampton,VA,Cleaning Services,O,0,01/31/2022
87000788,Chris's Clean Up Crew,,N,0,CST,Milwaukee,WI,Waste Material Removal,T,0,01/31/2022
87006106,Jolivette's Pressure Washing,"Jolivette, Trevor",N,0,CST,New Iberia,LA,Cleaning Services,T,0,01/31/2022
87087544,Creative Cleaning,,N,0,,,,Maid Service,T,0,01/31/2022
87117854,OD Cleaning Services,"Oliveira, Patricia",N,0,EST,Watertown,MA,Cleaning Services,T,0,01/31/2022
87134210,Clean As A Whistle,,N,0,EST,,NC,Cleaning Services,T,0,01/31/2022
87154539,Diana's House Cleaning Service,,N,0,PST,Rio Linda,CA,Maid Service,T,0,01/31/2022
87164810,Jacobo Cleaning Services LLC,"Jacobo, Arely",N,0,CST,,MO,Maid Service,T,0,01/31/2022
87168135,Yaselin Clean Maid,"BOLANOS, YASELIN",N,0,PST,,CA,Maid Service,T,0,01/31/2022
87172777,Breeze Cleaning,"xx, Niki",N,0,CST,,WI,Cleaning Services,T,0,01/31/2022
87175446,Andres Torres Cleaning,"Torres, Andres",N,0,PST,Los Angeles,CA,Handyman,O,0,01/31/2022
87176662,Quality Pressure Washing - Home  Facebook,"Beqiri, Adem",N,0,EST,Jamaica,NY,Painting,T,0,01/31/2022
87228922,Handyman,"Aguilera, John",N,0,CST,Haltom City,TX,Additions and Remodels,O,0,01/31/2022
87236172,Oddjobs Handyman Service,"Miller, James",N,0,PST,Castaic,CA,Handyman,O,0,01/31/2022
87243603,Cleaning small,"Candido, Franciele",N,0,EST,,FL,Maid Service,O,0,01/31/2022
87245046,"B&L Cleaning Services, LLC - Home  Facebook","McDowell, Lisa",N,0,EST,"HAINESPORT, NJ",NJ,Cleaning Services,T,0,01/31/2022
87247854,Keith's Cleaning Services,"Robertson, Keith",N,0,EST,Charlotte,NC,Carpet and Fabric Cleaning,T,0,01/31/2022
87250269,CCS - Certified Cleaning Services,"Amaral, Prisciane",N,0,PST,Palm Desert,CA,Maid Service,T,0,01/31/2022
87252834,Extra Cleaning,,N,0,CST,,WI,Cleaning Services,T,0,01/31/2022
87284375,Aftercare Cleaning,"York, Brandy",N,0,EST,Dawsonville,GA,Maid Service,O,0,01/31/2022
87293643,A to Z Pressure Washing,"Spickerman, Gregory",N,0,CST,Minneapolis,MN,Cleaning Services,T,0,01/31/2022
87298977,Dalton's Handyman Service,"Dalton, Steven",N,0,EST,Conyers,GA,Doors & Windows,O,0,01/31/2022
87302782,We Help You Shine Cleaning Service,"Barraza, Carmen",N,0,PST,Lake Forest,CA,Cleaning Services,T,0,01/31/2022
87317942,Better Clean 352,"Simonton, Jeff",N,0,EST,Clermont,FL,Cleaning Services,T,0,01/31/2022
87320925,Blanca's Cleaning Service,"Quezabas, Blanca",N,0,PST,Sacramento,CA,Maid Service,T,0,01/31/2022
87323846,Central Iowa Power Washing,"King, Michael",N,0,CST,Huxley,IA,Cleaning Services,T,0,01/31/2022
87356630,"Tidal South Pressure Washing, LLC -   Facebook","Hare, Robert ""Max""",N,0,EST,Charleston,SC,Painting,T,0,01/31/2022
87383252,Royal Diamond Cleaning Service,,N,0,EST,,MI,Cleaning Services,T,0,01/31/2022
87384821,C&L Ultra Pressure Washing,,N,0,CST,Brenham,TX,Cleaning Services,O,0,01/31/2022
87419900,Josie's Cleaning Service,"Torres, Josie",N,0,CST,San Antonio,TX,Cleaning Services,T,0,01/31/2022
87419932,Clean as a whistle,"Kaltenborn, Christine",N,0,CST,Topeka,KS,Maid Service,O,0,01/31/2022
87470472,Valley Pro-Clean,"Renteria, Danny",N,0,PST,San Jose,CA,Maid Service,T,0,01/31/2022
87513387,St. Johns Pressure Washing - Home  Facebook,"., Brandon",N,0,EST,Saint Augustine,FL,Painting,T,0,01/31/2022
87531912,Tico Handyman,"Avalos, José",N,0,PST,Chaster,CA,Handyman,O,0,01/31/2022
87549381,*Gonzalez Cleaning Service,"Montes, Zoila",N,0,EST,Rock Hill,SC,Maid Service,O,0,01/31/2022
87552648,Extreme Cleaning Services LLC,"Sambrano, Christian",N,0,PST,Des Moines,WA,Cleaning Services,T,0,01/31/2022
87558228,alva Cleaning Services,"Angel, Miguel",N,0,CST,Saint Paul,MN,Cleaning Services,T,0,01/31/2022
87559779,Denise the Cleaning Fairy - Home  Facebook,Denise,N,0,EST,Richmond,VA,Cleaning Services,T,0,01/31/2022
87566410,"Amanda & Friends Cleaning services, LLC","isaacs, amanda",N,0,EST,,NY,Maid Service,O,0,01/31/2022
87577966,AJ'S Cleaning Service,Alice,N,0,CST,Grand Prairie,TX,Cleaning Services,T,0,01/31/2022
87595279,Hustle&Ambition cleaning ,"Jackson, Javon",N,0,EST,Philadelphia,PA,Cleaning Services,T,0,01/31/2022
87601991,Turn 2 Handyman Services,"Negron, Robert",N,0,EST,Bethlehem,PA,Handyman,T,0,01/31/2022
87610040,Cuevas Cleaning Services,,N,0,CST,Nashville,TN,Cleaning Services,T,0,01/31/2022
87638138,Sherworth Cleaning Services,"Tulloch, Lensworth",N,0,EST,Orlando,FL,Maid Service,T,0,01/31/2022
87644754,All Purpose Cleaners,"Butler, Cody",N,0,EST,Mayville,MI,Maid Service,O,0,01/31/2022
87649491,BlueSpring Cleaning  Facebook,"Boney, Grant",N,0,MST,Denver,CO,Cleaning Services,T,0,01/31/2022
87664304,Clean Streak,"Lantrip, Jared",N,0,MST,Phoenix,AZ,Cleaning Services,O,0,01/31/2022
87677560,M&M Pressure Washing,"Corpening, Michael",N,0,EST,Hendersonville,NC,Painting,T,0,01/31/2022
87680498,Ocd cleaning,"Wolfe, Jessica",N,0,EST,,NC,Maid Service,T,0,01/31/2022
87729080,Dos Guantes Cleaning Services,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
87736140,It’s mighty clean,"Rodgers, Rodney",N,0,EST,Virgina Beach,VA,Maid Service,T,0,01/31/2022
87744900,Maid of New York,"Rating: 4.5, Reviews: 17",N,0,EST,New York,NY,Cleaning Services,T,0,01/31/2022
87749167,Your Handyman LLC,"Hullinger, Rikki",N,0,CST,Madison,WI,Carpenters,T,0,01/31/2022
87775661,Morris Power Washing - Domov  Facebook,,N,0,CST,,TX,Electrical,T,0,01/31/2022
87775793,Morenos Handyman Services - Inicio  Facebook,"Moreno, Ismael",N,0,PST,Anaheim,CA,Handyman,T,0,01/31/2022
87775954,Jake's Power Washing  Facebook,The Power Washing Bros.,N,0,PST,Carmichael,CA,Electrical,T,0,01/31/2022
87781608,One Stop Cleaning Services,"Arguelles Amaro, Jesus",N,0,CST,Donald,TX,Maid Service,T,0,01/31/2022
87795022,Angels House Cleaning,Yadira,N,0,EST,,NC,Cleaning Services,T,0,01/31/2022
87796432,A Pearly Clean,Page,N,0,EST,kittery,ME,Cleaning Services,T,0,01/31/2022
87805895,Pressure Washing,,N,0,EST,Louisville,KY,Cleaning Services,T,0,01/31/2022
87811435,SPC Pressure Washing - Pgina inicial  Facebook,"Brost, Jude",N,0,EST,Raleigh,NC,Painting,T,0,01/31/2022
87816323,Ambitious Cleaning Service,"Swain, Ronda",N,0,EST,Hampton,VA,Cleaning Services,T,0,01/31/2022
87827442,Unlicensed Powerwasher,JJ,N,0,,,,Painting,T,0,01/31/2022
87828816,K & K Cleaning Service,"Howery, Gina",N,0,EST,Bolivia,NC,Maid Service,T,0,01/31/2022
87829179,PK Cleaning Service,"Kirksey, Patricia",N,0,EST,Lawrenceville,GA,Cleaning Services,T,0,01/31/2022
87829420,"Sweep and Clean Cobwebs Plus, LLC","Simpson, Calvin",N,0,PST,Seattle,WA,Cleaning Services,T,0,01/31/2022
87831390,RECARTE HANDYMAN,"RECARTE, HENRY",N,0,PST,L Verne,CA,Handyman,T,0,01/31/2022
87844100,"K.E.E.P.S. Cleaning, LLC","Keys, Krista",N,0,EST,Forest Hill,MD,Maid Service,T,0,01/31/2022
87846751,Squirtin Dirt Power Washing - Inicio  Facebook,"Tobler, Ryan",N,0,MST,Richfield,UT,Electrical,T,0,01/31/2022
87859173,Pressure Washing Blount,,N,0,EST,Byron,GA,Cleaning Services,T,0,01/31/2022
87864078,Gehm Roof and Gutter Cleaning,"Gendro, Mark",N,0,PST,Kent,WA,Cleaning Services,T,0,01/31/2022
87880671,Green Clean Pressure Washing,"Deters, Clayton",N,0,EST,North Webster,IN,Cleaning Services,T,0,01/31/2022
87881075,Hunts Pressure Washing -,"Hunt, Andrew",N,0,EST,Elizabethtown,KY,Painting,T,0,01/31/2022
87893819,Oh so Clean,"Glanville, Garry",N,0,EST,,NY,Cleaning Services,T,0,01/31/2022
87902815,Maria Cleaners,"Ortiz De Gomez, Maria",N,0,EST,Elkton,MD,Maid Service,T,0,01/31/2022
87916360,Space Coast Industrial Cleaning,"Gallego-Diaz, Maria",N,0,EST,Satellite Beach,FL,Cleaning Services,T,0,01/31/2022
87922326,DBA CLEAN SCAPE,"Westbrook, Annette",N,0,MST,KUNA,ID,Cleaning Services,T,0,01/31/2022
87938990,Dontae Clean Up Services,"Matthews, Kareem",N,0,EST,Philadelphia,PA,Cleaning Services,O,0,01/31/2022
87942399,Saving Grace Cleaning Service,"Jones, Kayla",N,0,EST,Covington,GA,Maid Service,T,0,01/31/2022
87943013,All Star Window Cleaning,,N,0,MST,Gilbert,AZ,Cleaning Services,T,0,01/31/2022
87977144,Class A Cleaning,"Waddy, Shadiyah",N,0,EST,Indianapolis,IN,Maid Service,O,0,01/31/2022
87978809,Cleaning Crew,"Hall, Magan",N,0,EST,Griffin,GA,Cleaning Services,O,0,01/31/2022
88001070,Cinderella's Cleaning Service,16 on Yelp,N,0,EST,Raleigh,NC,Cleaning Services,T,0,01/31/2022
88000524,RESOLVE Window Cleaning,,N,0,,,,Cleaning Services,T,0,01/31/2022
88000714,H20 Window Cleaning,,N,0,,,,Cleaning Services,T,0,01/31/2022
88010825,Parker's Pressure Washing,"Parker, Troy",N,0,CST,Houston,TX,Cleaning Services,T,0,01/31/2022
88038543,Purple Handyman,Sergio,N,0,CST,Bloomington,IL,Handyman,T,0,01/31/2022
88039127,Magic Cleaning Service,"Souza, Marcia",N,0,EST,"PASSAIC, NJ",NJ,Cleaning Services,O,0,01/31/2022
88070318,Caryn Samford Cleaning Services,"Samford, Caryn",N,0,CST,Ingram ,TX,Maid Service,O,0,01/31/2022
88105808,Tru-Shine Cleaning - Home Cleaning,,N,0,EST,,MD,Cleaning Services,T,0,01/31/2022
88106455,Big Island Jo’s - Home Cleaning,,N,0,PST-2,,HI,Cleaning Services,T,0,01/31/2022
88106982,Elephant Exterior Cleaning - Home  Facebook,David,N,0,CST,Arlington,TX,Siding,T,0,01/31/2022
88107732,CQ CLEANING SERVICE,,N,0,PST,,CA,Cleaning Services,T,0,01/31/2022
88110374,*Gloria's House Cleaning NO SSN,"Guzman, Gloria",N,0,PST,Hawaiian Gardens,CA,Maid Service,O,0,01/31/2022
88116517,A Loving Touch Cleaning Services LLC,"Smith, Leon",N,0,EST,Gastonia,NC,Maid Service,O,0,01/31/2022
88080619,Jakes Under Pressure Power Washing,"Under, Jake",N,0,EST,Petersburg,VA,Cleaning Services,T,0,01/31/2022
88148855,Rosa Cleaning,"Gonzalez, Rosa",N,0,PST,San Diego,CA,Cleaning Services,T,0,01/31/2022
88159105,Rosas and Sons Yard Clean Up,Jesus,N,0,MST,El Paso,TX,Cleaning Services,T,0,01/31/2022
88163434,Ana House Cleaning Services,"Bonilla, Ana",N,0,EST,Silver Springs,MD,Maid Service,T,0,01/31/2022
88165381,Askvig Exterior Pressure Washing -   Facebook,"Askvig, Justin",N,0,CST,Eagle Grove,IA,Painting,T,0,01/31/2022
88170610,Queen's Cleaning Service,"Ridgeway, Melinda",N,0,CST,,WI,Maid Service,O,0,01/31/2022
88189030,"Floor de Clean, LLC","Leonard, Jamie",N,0,CST,Evangeline,LA,Cleaning Services,T,0,01/31/2022
88191996,Handyman M LOPEZ,,N,0,PST,Watsonville,CA,Handyman,T,0,01/31/2022
88192100,A&W Xtreme Pressure Washing,"c, William",N,0,EST,Danville,VA,Cleaning Services,T,0,01/31/2022
88199749,Cleaner Green LLC,"Osterbrink, Angie",N,0,CST,,WI,Maid Service,O,0,01/31/2022
88202515,CP Pressure Washing,"Plamp, Cody",N,0,CST,Mitchell,SD,Cleaning Services,T,0,01/31/2022
88202592,Libias Cleaning Services,"Breve, Libia",N,0,EST,Philadelphia,PA,Cleaning Services,T,0,01/31/2022
88202995,Veteran Pressure Washing,,N,0,,,,Cleaning Services,T,0,01/31/2022
87016261,Washboy Pressure Washing,"Dykes, Troy",N,0,PST,BELLINGHAM,WA,Cleaning Services,T,0,01/31/2022
88238656,Wade Window Cleaning- Window Washing,"., John",N,0,EST,Jefferson,OH,Doors & Windows,T,0,01/31/2022
88249676,Castillo Cleaning services,"castillo, Evelia",N,0,MST,Thorn,CO,Maid Service,T,0,01/31/2022
88265483,D.R.B CONSTRUCTION and pressure washing and gutters cleaning,"Green, Jaimes",N,0,CST,Kenner,LA,Demolition Service,T,0,01/31/2022
88303322,Cleaning Pro,"monico Velasco, Samuel",N,0,EST,Washington,DC,Maid Service,O,0,01/31/2022
88330312,Lakeside Power Washing,"Deloach, Ray",N,0,EST,Eutawville,SC,Handyman,T,0,01/31/2022
88331346,Zully's Cleaning Services,,N,0,EST,Ann Arbor,MI,Cleaning Services,T,0,01/31/2022
88342922,LHG Pressure Washing- Pressure Washers,Leon,N,0,EST,,GA,Painting,T,0,01/31/2022
88350851,Ed's Handyman Services,"Arbas, Edgar",N,0,PST,San Leandro,CA,Handyman,T,0,01/31/2022
88361013,Spring Cleaning,"R Benson, Amber",N,0,CST,Willmar,MN,Maid Service,T,0,01/31/2022
88386285,Henderson handyman services,,N,0,CST,,IL,Handyman,T,0,01/31/2022
88392142,Handyman Cedric,"Ambrose, Charles",N,0,CST,Southaven,MS,Handyman,T,0,01/31/2022
88395229,Cleaning Done Right,,N,0,EST,,ME,Cleaning Services,T,0,01/31/2022
88406406,Residential Pressure Washing,,N,0,EST,Atlanta,GA,Cleaning Services,T,0,01/31/2022
88406968,Pro Steam Carpet Cleaning,"Pro Stream, Gary",N,0,EST,Norfolk,VA,Carpeting,T,0,01/31/2022
88420271,Juarez Home Cleaning -   Facebook,"Juarez Delgado, JUAREZ DELGADO, CYNTHIA LIZBET",N,0,PST,Seattle,WA,Cleaning Services,T,0,01/31/2022
88427710,Blissful Clean by Vanessa,"Bellocchio, Vanessa",N,1,EST,Ocklawaha,FL,Cleaning Services,T,0,01/31/2022
88438647,AD Cleaning Services,,N,0,CST,Carrollton,TX,Cleaning Services,T,0,01/31/2022
88495058,Benji Total Cleaning,"Byrd, Shaquan",N,0,CST,East Saint Louis,IL,Cleaning Services,O,0,01/31/2022
88500683,Lomas House Cleaning,"Gomez, Elsa",N,0,PST,Costa Mesa,CA,Cleaning Services,T,0,01/31/2022
88534557,Handyman & Cleaning,"Marcinkewicz, Joseph ""Joe""",N,0,MST,Salt Lake City,UT,Handyman,T,0,01/31/2022
88545394,Toros Pressure Washing,"., Alejandro",N,0,CST,Rosharon,TX,Painting,T,0,01/31/2022
88555898,Cleaning services,,N,0,EST,riverhead,NY,Cleaning Services,T,0,01/31/2022
88556079,Texas Pressure Washing Solution,"Ramieraz, Carlos",N,0,CST,Austin,TX,Decks,T,0,01/31/2022
88572958,The Clean Solution,"Caughhey, Jenn",N,0,EST,Oakdale,PA,Maid Service,O,0,01/31/2022
88574895,Clean Hives Cleaning Services,Abdula,N,0,CST,Houston,TX,Cleaning Services,T,0,01/31/2022
88575143,GS professional cleaning services LLC,"GS professional cleaning services LLC, Sofia",N,0,EST,Louisville,KY,Cleaning Services,T,0,01/31/2022
88576184,Long Island Power Wash,"Diaz, Trevor",N,0,EST,,NY,Cleaning Services,O,0,01/31/2022
88597064,Harris Power Washing,,N,0,EST,Chattanooga,TN,Cleaning Services,T,0,01/31/2022
88600328,M&S Power Washing,"Garger, Marshal",N,0,EST,Orefield,PA,Cleaning Services,T,0,01/31/2022
88601025,CleanBy Us,"Bratten, Elvin",N,0,EST,Richmond,VA,Cleaning Services,T,0,01/31/2022
88601262,Divine Home Cleaners,"Kizito, Godfrey",N,0,EST,Malden,MA,Cleaning Services,T,0,01/31/2022
88611961,Chris Dach Handyman,"Dach, Chris",N,0,CST,Rockford,IL,Handyman,T,0,01/31/2022
88638607,HUMBOLDT HANDYMAN SERVICE,"Byram, Travis",N,0,PST,Eureka,CA,Handyman,T,0,01/31/2022
88670372,Spotless Place Cleaning Services LLC,"Derilus, Guerdie",N,0,EST,Palm Coast,FL,Cleaning Services,T,0,01/31/2022
88742653,Mrs Clean Perth Amboy,David,N,0,EST,,NJ,Cleaning Services,T,0,01/31/2022
88744427,Mycr8z8 Cleaning Service,"Cordova, Gloria",N,0,CST,San Antonio,TX,Cleaning Services,O,0,01/31/2022
88751654,Jordan's Clean Machine,Jordan,N,0,EST,Clearwater,FL,Cleaning Services,T,0,01/31/2022
88765722,Anything & Everything Handyman services,"Castillo, Mike",N,0,EST,Beverly,WV,Handyman,O,0,01/31/2022
88772536,Xander's Power Wash,"Xander's Power Wash, Xander's Power Wash",N,0,PST,Rancho Cucamonga,CA,Cleaning Services,T,0,01/31/2022
88789403,Handyman,"Cloud, David",N,0,EST,Knoxville,TN,Handyman,T,0,01/31/2022
88790563,Spots Cleaners,"Irwin, Leiyann",N,0,EST,,OH,Maid Service,T,0,01/31/2022
88795604,Salgueros Cleaner,"Chavarria, Rosa",N,0,EST,Boston,MA,Maid Service,O,0,01/31/2022
88809344,Done Right Power Washing,,N,0,EST,Shoreham,NY,Cleaning Services,T,0,01/31/2022
88810666,Elido Handyman Corp,,N,0,EST,Miami,FL,Handyman,T,0,01/31/2022
88812623,Andrea cleanin,"Correa, Olivia",N,0,EST,Dunellen,NJ,Maid Service,T,0,01/31/2022
88834548,"Spotless Home and Commercial Cleaning, LLC","Bowe, Brittany",N,1,EST,Columbus,OH,Maid Service,T,0,01/31/2022
88877962,STONE'S PRESSURE WASHING SERVICES LLC,"Stone, Jerald",N,0,EST,SEFFNER,FL,Cleaning Services,T,0,01/31/2022
88889911,Home Clean Home,"Gonzalez, Briana",N,0,MST,Tucson ,AZ,Cleaning Services,O,0,01/31/2022
88891162,"Capital City Professional Cleaning, LLC -   Facebook","Jarrett, Darian",N,0,CST,Little Rock,AR,Cleaning Services,T,0,01/31/2022
88903662,Mr.Clean Pressure Wash,,N,0,,,,Cleaning Services,T,0,01/31/2022
88931593,Casey's Cleaning,"Tumova, Katerina",N,0,EST,Wilmington,NC,Maid Service,O,0,01/31/2022
88940722,Britts House Cleaning,"Puckett, Brittany",N,0,EST,Gastonia,NC,Cleaning Services,O,0,01/31/2022
88947211,Maid Your Way,"Rothering, Laurie",N,0,CST,Cashton,WI,Maid Service,O,0,01/31/2022
88966822,Maria's Cleaning Service,"Rangel, Maria",N,0,CST,Huston,TX,Maid Service,O,0,01/31/2022
88980739,pressure washing,"Squirewell, Jordan",N,0,EST,Winnsboro,SC,Landscaping & Sprinklers,O,0,01/31/2022
88983477,H2 Eco-Pressurewashers,"CONTRACTOR, Brian",N,0,EST,Rochester,NY,Cleaning Services,T,0,01/31/2022
88991812,Seppy's Cleaning,"Blackshear, LaTavia",N,0,EST,North Brusnwick,NJ,Cleaning Services,O,0,01/31/2022
89002529,JS Handyman,"Stewart, John",N,0,CST,Yukon,OK,Appliances,T,0,01/31/2022
89033209,HANDYMAN - HOME IMPROVEMENTSFREE ESTIMATES!,"H, Joe",N,0,EST,Brooklyn,NY,Handyman,T,0,01/31/2022
89046146,"Santiago Pristine Maid Services, LLC","Santiago Talavera, Michelle",N,0,EST,Sarasota,FL,Maid Service,O,0,01/31/2022
89079224,"Ponthier & Son Pressure Washing, LLC","Ponthier Jr, Chris",N,0,EST,Ocklawaha,FL,Cleaning Services,T,0,01/31/2022
89079316,Orbit Clean,"Giachetti, Todd",N,0,MST,Nampa,ID,Cleaning Services,T,0,01/31/2022
89084330,Casa Grande Cleaning,"casagrande, juliana",N,0,EST,,MA,Maid Service,T,0,01/31/2022
89085748,"Clean Corners Plus!, LLC","Jansen, Julianne",N,0,MST,Longmont,CO,Cleaning Services,T,0,01/31/2022
89090437,Angelin Cleaning Service,"Rosales, William",N,0,EST,Orlando,FL,Handyman,T,0,01/31/2022
89107341,Jeff's Power Washing Service,Jeff,N,0,CST,Northbrook,IL,Cleaning Services,T,0,01/31/2022
89111313,Clean As A Whistle LLC St. Louis,"torres, nick",N,0,CST,Saint Louis,IL,Cleaning Services,T,0,01/31/2022
89114533,Go Clean LLC,,N,0,MST,Hamilton,MT,Cleaning Services,T,0,01/31/2022
89115178,Apex Pressure Washing,"Moore, Les",N,0,EST,Charleston,SC,Cleaning Services,T,0,01/31/2022
89115285,Double D Handyman & Repair,"Ashlock, Darryl",N,0,PST,Sonora,CA,Handyman,T,0,01/31/2022
89115468,Ashley's Residential Cleaning,Ashley,N,2,EST,Pittsburgh,PA,Cleaning Services,T,0,01/31/2022
89145376,Marlene's Cleaning,"Mahmud, Marlene",N,0,CST,New Braunfels,TX,Cleaning Services,O,0,01/31/2022
89197769,CkK Limited - pressure washing,"Kagan, Chris",N,0,,,,Cleaning Services,T,0,01/31/2022
89198277,S&H Residential And Business Cleaning.,,N,0,EST,Bloomsburg,PA,Cleaning Services,T,0,01/31/2022
89224983,"Hurricane Pressure Wash, Inc.","Reynolds, Kevin",N,0,EST,West Melbourne,FL,Painting,T,0,01/31/2022
89263618,Maritza house cleaning,"Andino, Maritza",N,0,EST,Gaithersburg,MD,Maid Service,T,0,01/31/2022
89266375,Jessica Cleaning Services LLC - Kezdlap  Facebook,"Carcamo, Jessica",N,0,EST,Baltimore,MD,Cleaning Services,T,0,01/31/2022
89290820,Creative Cleaning Concepts of Sacramento,Tobias,N,0,PST,Sacramento,CA,Cleaning Services,T,0,01/31/2022
89318610,Relucent Cleaning Services,,N,0,PST,Seattle,WA,Cleaning Services,T,0,01/31/2022
89335541,Handyman,"C, J",N,0,PST,,CA,Handyman,O,0,01/31/2022
89344989,Shelby's Cleaning Service LLC,"Powers, Shelby",N,0,EST,Flint,MI,Cleaning Services,T,0,01/31/2022
89349353,Kings & Queens of Zion Cleaning Service,"McWilliams, Portia",N,0,CST,Memphis,TN,Cleaning Services,O,0,01/31/2022
89371039,Residential Cleaning Services,CHECK NOTES,N,0,PST,Irvine,CA,Cleaning Services,T,0,01/31/2022
89396357,MiMi's Cleaning Services,"Toledo, Miriam",N,0,CST,Rockport,TX,Cleaning Services,O,0,01/31/2022
89414535,Frank Hodges Handyman,"Hodges, Frank",N,0,MST,Show Low,AZ,Handyman,O,0,01/31/2022
89437127,ALEJANDRA Y NARCISO CLEANING,"Narciso, Alejandra",N,0,PST,,CA,Maid Service,T,0,01/31/2022
89465697,private cleaning,"Morrison Dickey, Christy",N,0,EST,Brunswick,GA,Maid Service,O,0,01/31/2022
89467848,JG Pressure washing,"Gates, Justin",N,0,EST,Indianapolis,IN,Cleaning Services,T,0,01/31/2022
89473050,CB Detail and Power Washing,"Blades, Chad",N,0,CST,Moweaqua,IL,Cleaning Services,T,0,01/31/2022
89475907,Coreys Pressure Washing Services,"Roach, Corey",N,0,EST,Columbus,OH,Cleaning Services,T,0,01/31/2022
89514991,power washing,"Rutkowski, Kyle",N,0,EST,central mass,MA,Cleaning Services,T,0,01/31/2022
89516597,AA Beach Cleaning Services,"Demartino, Jamie",N,0,EST,South Carolina,SC,Maid Service,T,0,01/31/2022
89521707,BLAM Handyman,"Bryan, Lambert",N,0,PST,,NV,Handyman,O,0,01/31/2022
89528930,"Yesi's Professional Cleaners, LLC","Ortiz Melendez, Yesenia (Yesi)",N,0,CST,Navarre,FL,Maid Service,T,0,01/31/2022
89540893,Primetyme Steam Clean - Home  Facebook,"., Josh",N,0,PST,San Diego,CA,Cleaning Services,T,0,01/31/2022
89543777,MIllers Quality Pressure Washing,,N,0,EST,Columbus,OH,Cleaning Services,T,0,01/31/2022
89545027,Johanna Cleaning Servoice,,N,0,PST,,NV,Cleaning Services,T,0,01/31/2022
89561010,A2Z Cleaning,From Business: Commerical cleaning services. Move,N,0,,,,Cleaning Services,T,0,01/31/2022
